time,x,y
2011-04-18 5:30,-83.539317,57.886408
2011-04-18 6:00,-83.554239,57.897901
2011-04-18 6:30,-83.526618,57.905818
2011-04-18 7:00,-83.514322,57.918058
2011-04-18 7:30,-83.522348,57.926404
2011-04-18 8:00,-83.519122,57.929785
2011-04-18 8:30,-83.516236,57.930204
2011-04-18 9:00,-83.513491,57.931118
2011-04-18 9:30,-83.510938,57.932493
2011-04-18 10:00,-83.50867,57.934098
2011-04-18 10:30,-83.506575,57.935966
2011-04-18 11:00,-83.504836,57.937912
2011-04-18 11:30,-83.503513,57.939892
2011-04-18 12:00,-83.502615,57.94178
2011-04-18 12:30,-83.502087,57.943542
2011-04-18 13:00,-83.499248,57.945285
2011-04-18 13:30,-83.51832,57.955939
2011-04-18 14:00,-83.521681,57.956418
2011-04-18 14:30,-83.547522,57.95604
2011-04-18 15:00,-83.571839,57.962761
2011-04-18 15:30,-83.594894,57.969428
2011-04-18 16:00,-83.616762,57.975559
2011-04-18 16:30,-83.637255,57.986868
2011-04-18 17:00,-83.646316,57.987106
2011-04-18 17:30,-83.645131,57.987081
2011-04-18 18:00,-83.64332,57.987082
2011-04-18 18:30,-83.640618,57.987137
2011-04-18 19:00,-83.637242,57.987181
2011-04-18 19:30,-83.633524,57.987366
2011-04-18 20:00,-83.629151,57.987991
2011-04-18 20:30,-83.636482,57.989096
2011-04-18 21:00,-83.647271,57.995291
2011-04-18 21:30,-83.652614,58.002716
2011-04-18 22:00,-83.662445,58.012729
2011-04-18 22:30,-83.659344,58.015216
2011-04-18 23:00,-83.675496,58.018207
2011-04-18 23:30,-83.688645,58.013462
2011-04-19 0:00,-83.704334,58.022498
2011-04-19 0:30,-83.720266,58.03402
2011-04-19 1:00,-83.725433,58.035495
2011-04-19 1:30,-83.732802,58.03993
2011-04-19 2:00,-83.74936,58.039351
2011-04-19 2:30,-83.78163,58.045141
2011-04-19 3:00,-83.808389,58.042018
2011-04-19 3:30,-83.835883,58.050153
2011-04-19 4:00,-83.86617,58.054523
2011-04-19 4:30,-83.894817,58.059116
2011-04-19 5:00,-83.920245,58.071865
2011-04-19 5:30,-83.943574,58.084466
2011-04-19 6:00,-83.971782,58.089259
2011-04-19 6:30,-84.004261,58.090415
2011-04-19 7:00,-84.011244,58.087729
2011-04-19 7:30,-84.008373,58.085315
2011-04-19 8:00,-84.007436,58.086582
2011-04-19 8:30,-84.004684,58.08766
2011-04-19 9:00,-84.001895,58.08923
2011-04-19 9:30,-83.999388,58.091181
2011-04-19 10:00,-83.996768,58.09365
2011-04-19 10:30,-83.985446,58.095211
2011-04-19 11:00,-83.996993,58.098672
2011-04-19 11:30,-83.998944,58.102577
2011-04-19 12:00,-83.997253,58.104715
2011-04-19 12:30,-83.999248,58.107989
2011-04-19 13:00,-84.023061,58.113353
2011-04-19 13:30,-84.031588,58.11492
2011-04-19 14:00,-84.034613,58.114623
2011-04-19 14:30,-84.033104,58.113819
2011-04-19 15:00,-84.031789,58.111889
2011-04-19 15:30,-84.030416,58.108815
2011-04-19 16:00,-84.028703,58.105124
2011-04-19 16:30,-84.026588,58.101119
2011-04-19 17:00,-84.023845,58.096967
2011-04-19 17:30,-84.020687,58.092598
2011-04-19 18:00,-84.016993,58.088252
2011-04-19 18:30,-84.012986,58.083882
2011-04-19 19:00,-84.008667,58.079663
2011-04-19 19:30,-84.00401,58.075838
2011-04-19 20:00,-83.999277,58.072493
2011-04-19 20:30,-83.9943,58.069691
2011-04-19 21:00,-83.98916,58.067567
2011-04-19 21:30,-83.984226,58.066132
2011-04-19 22:00,-83.980533,58.06997
2011-04-19 22:30,-83.978015,58.069509
2011-04-19 23:00,-83.978912,58.069604
2011-04-19 23:30,-83.976106,58.070459
2011-04-20 0:00,-83.97396,58.071546
2011-04-20 0:30,-83.972506,58.072877
2011-04-20 1:00,-83.97175,58.074245
2011-04-20 1:30,-83.971928,58.075715
2011-04-20 2:00,-83.972764,58.077123
2011-04-20 2:30,-83.976116,58.080854
2011-04-20 3:00,-83.97722,58.08153
2011-04-20 3:30,-83.986646,58.08739
2011-04-20 4:00,-84.013318,58.093826
2011-04-20 4:30,-84.01197,58.093303
2011-04-20 5:00,-84.012113,58.093226
2011-04-20 5:30,-84.011739,58.093019
2011-04-20 6:00,-84.01032,58.092522
2011-04-20 6:30,-84.009379,58.092225
2011-04-20 7:00,-84.008345,58.092
2011-04-20 7:30,-84.006771,58.091798
2011-04-20 8:00,-84.005037,58.09174
2011-04-20 8:30,-84.003204,58.091897
2011-04-20 9:00,-84.00133,58.092375
2011-04-20 9:30,-83.999642,58.093199
2011-04-20 10:00,-83.99806,58.094426
2011-04-20 10:30,-83.996209,58.095909
2011-04-20 11:00,-83.994374,58.097541
2011-04-20 11:30,-83.992351,58.099321
2011-04-20 12:00,-84.011556,58.100101
2011-04-20 12:30,-84.036213,58.108427
2011-04-20 13:00,-84.058227,58.107673
2011-04-20 13:30,-84.066168,58.115787
2011-04-20 14:00,-84.085367,58.12694
2011-04-20 14:30,-84.114548,58.134591
2011-04-20 15:00,-84.136308,58.140764
2011-04-20 15:30,-84.157221,58.143683
2011-04-20 16:00,-84.157844,58.144299
2011-04-20 16:30,-84.163779,58.145073
2011-04-20 17:00,-84.165976,58.143226
2011-04-20 17:30,-84.166166,58.143782
2011-04-20 18:00,-84.1661,58.144418
2011-04-20 18:30,-84.165446,58.145165
2011-04-20 19:00,-84.163987,58.146028
2011-04-20 19:30,-84.161956,58.146853
2011-04-20 20:00,-84.159707,58.147911
2011-04-20 20:30,-84.15715,58.149137
2011-04-20 21:00,-84.154393,58.150685
2011-04-20 21:30,-84.151893,58.152463
2011-04-20 22:00,-84.149578,58.154554
2011-04-20 22:30,-84.146768,58.156942
2011-04-20 23:00,-84.14528,58.159631
2011-04-20 23:30,-84.148558,58.161093
2011-04-21 0:00,-84.183115,58.165807
2011-04-21 0:30,-84.212637,58.162167
2011-04-21 1:00,-84.236874,58.152766
2011-04-21 1:30,-84.251338,58.144291
2011-04-21 2:00,-84.275993,58.139195
2011-04-21 2:30,-84.280443,58.138771
2011-04-21 3:00,-84.28174,58.141138
2011-04-21 3:30,-84.302642,58.129876
2011-04-21 4:00,-84.316421,58.119564
2011-04-21 4:30,-84.348692,58.110618
2011-04-21 5:00,-84.380301,58.107807
2011-04-21 5:30,-84.416075,58.108705
2011-04-21 6:00,-84.428131,58.106272
2011-04-21 6:30,-84.44929,58.11345
2011-04-21 7:00,-84.459528,58.104761
2011-04-21 7:30,-84.459705,58.105009
2011-04-21 8:00,-84.466153,58.103881
2011-04-21 8:30,-84.473066,58.09007
2011-04-21 9:00,-84.482244,58.085078
2011-04-21 9:30,-84.499394,58.074203
2011-04-21 10:00,-84.503113,58.073771
2011-04-21 10:30,-84.501914,58.07482
2011-04-21 11:00,-84.500921,58.076356
2011-04-21 11:30,-84.500122,58.078199
2011-04-21 12:00,-84.499507,58.080427
2011-04-21 12:30,-84.499161,58.082956
2011-04-21 13:00,-84.49812918,58.08618787
2011-04-21 13:30,-84.498073,58.087932
2011-04-21 14:00,-84.497021,58.089819
2011-04-21 14:30,-84.485147,58.102446
2011-04-21 15:00,-84.4848318,58.10713354
2011-04-21 15:30,-84.494978,58.112512
2011-04-21 16:00,-84.508224,58.127649
2011-04-21 16:30,-84.52402002,58.13373046
2011-04-21 17:00,-84.540388,58.1359
2011-04-21 17:30,-84.556886,58.143699
2011-04-21 18:00,-84.576301,58.152267
2011-04-21 18:30,-84.582585,58.15389
2011-04-21 19:00,-84.579239,58.152272
2011-04-21 19:30,-84.575916,58.150935
2011-04-21 20:00,-84.57293,58.149863
2011-04-21 20:30,-84.570101,58.148928
2011-04-21 21:00,-84.574839,58.150988
2011-04-21 21:30,-84.595163,58.157038
2011-04-21 22:00,-84.610857,58.168211
2011-04-21 22:30,-84.610379,58.16775
2011-04-21 23:00,-84.609272,58.167389
2011-04-21 23:30,-84.608704,58.1671
2011-04-22 0:00,-84.621931,58.169639
2011-04-22 0:30,-84.623391,58.170194
2011-04-22 1:00,-84.627234,58.171569
2011-04-22 1:30,-84.627025,58.171442
2011-04-22 2:00,-84.627071,58.171263
2011-04-22 2:30,-84.627186,58.170839
2011-04-22 3:00,-84.62759,58.17015
2011-04-22 3:30,-84.628176,58.169123
2011-04-22 4:00,-84.629241,58.167805
2011-04-22 4:30,-84.633238,58.17205
2011-04-22 5:00,-84.628528,58.18009
2011-04-22 5:30,-84.633264,58.188487
2011-04-22 6:00,-84.642599,58.194023
2011-04-22 6:30,-84.644803,58.192427
2011-04-22 7:00,-84.64363,58.189287
2011-04-22 7:30,-84.642145,58.186043
2011-04-22 8:00,-84.640397,58.182871
2011-04-22 8:30,-84.638284,58.179669
2011-04-22 9:00,-84.636132,58.176676
2011-04-22 9:30,-84.63394,58.174074
2011-04-22 10:00,-84.631585,58.171969
2011-04-22 10:30,-84.629059,58.170256
2011-04-22 11:00,-84.626428,58.169094
2011-04-22 11:30,-84.624258,58.17085
2011-04-22 12:00,-84.625788,58.179853
2011-04-22 12:30,-84.618948,58.192137
2011-04-22 13:00,-84.615128,58.207343
2011-04-22 13:30,-84.611296,58.220987
2011-04-22 14:00,-84.60267,58.23269
2011-04-22 14:30,-84.600241,58.23231
2011-04-22 15:00,-84.601756,58.236474
2011-04-22 15:30,-84.599823,58.235011
2011-04-22 16:00,-84.596644,58.232974
2011-04-22 16:30,-84.593798,58.230997
2011-04-22 17:00,-84.591689,58.228917
2011-04-22 17:30,-84.58946,58.226524
2011-04-22 18:00,-84.586648,58.223848
2011-04-22 18:30,-84.583203,58.221012
2011-04-22 19:00,-84.579164,58.218054
2011-04-22 19:30,-84.575113,58.215101
2011-04-22 20:00,-84.57095,58.212124
2011-04-22 20:30,-84.566604,58.209436
2011-04-22 21:00,-84.563094,58.207108
2011-04-22 21:30,-84.567096,58.206905
2011-04-22 22:00,-84.5734,58.21709
2011-04-22 22:30,-84.570612,58.227547
2011-04-22 23:00,-84.566378,58.241928
2011-04-22 23:30,-84.559727,58.247897
2011-04-23 0:00,-84.56076,58.24848
2011-04-23 0:30,-84.565075,58.255112
2011-04-23 1:00,-84.575044,58.266241
2011-04-23 1:30,-84.59514,58.268638
2011-04-23 2:00,-84.613008,58.279613
2011-04-23 2:30,-84.622726,58.274975
2011-04-23 3:00,-84.642372,58.276878
2011-04-23 3:30,-84.662397,58.291302
2011-04-23 4:00,-84.661032,58.306307
2011-04-23 4:30,-84.650713,58.311703
2011-04-23 5:00,-84.65079,58.312563
2011-04-23 5:30,-84.651788,58.312934
2011-04-23 6:00,-84.652634,58.313043
2011-04-23 6:30,-84.653424,58.313075
2011-04-23 7:00,-84.640211,58.317215
2011-04-23 7:30,-84.621043,58.325074
2011-04-23 8:00,-84.604279,58.327759
2011-04-23 8:30,-84.596267,58.335553
2011-04-23 9:00,-84.595036,58.339557
2011-04-23 9:30,-84.59541,58.339453
2011-04-23 10:00,-84.595534,58.339337
2011-04-23 10:30,-84.595431,58.339332
2011-04-23 11:00,-84.595297,58.339468
2011-04-23 11:30,-84.595055,58.339627
2011-04-23 12:00,-84.594905,58.33971
2011-04-23 12:30,-84.595134,58.340363
2011-04-23 13:00,-84.595826,58.341185
2011-04-23 13:30,-84.598312,58.34403
2011-04-23 14:00,-84.600241,58.345353
2011-04-23 14:30,-84.601425,58.348883
2011-04-23 15:00,-84.604028,58.350302
2011-04-23 15:30,-84.606868,58.351482
2011-04-23 16:00,-84.609366,58.352352
2011-04-23 16:30,-84.611853,58.353018
2011-04-23 17:00,-84.613679,58.353161
2011-04-23 17:30,-84.61516,58.353166
2011-04-23 18:00,-84.616627,58.352925
2011-04-23 18:30,-84.617818,58.352788
2011-04-23 19:00,-84.618879,58.352564
2011-04-23 19:30,-84.619553,58.352253
2011-04-23 20:00,-84.620336,58.351966
2011-04-23 20:30,-84.620944,58.351682
2011-04-23 21:00,-84.621024,58.351279
2011-04-23 21:30,-84.620974,58.351023
2011-04-23 22:00,-84.621097,58.35086
2011-04-23 22:30,-84.610937,58.355095
2011-04-23 23:00,-84.603224,58.356953
2011-04-23 23:30,-84.607943,58.367503
2011-04-24 0:00,-84.60533,58.375275
2011-04-24 0:30,-84.60838,58.381995
2011-04-24 1:00,-84.608171,58.390749
2011-04-24 1:30,-84.593843,58.404387
2011-04-24 2:00,-84.583106,58.415193
2011-04-24 2:30,-84.582385,58.416557
2011-04-24 3:00,-84.571958,58.422968
2011-04-24 3:30,-84.576054,58.425758
2011-04-24 4:00,-84.577811,58.42656
2011-04-24 4:30,-84.579523,58.427332
2011-04-24 5:00,-84.581358,58.428018
2011-04-24 5:30,-84.583421,58.428731
2011-04-24 6:00,-84.585353,58.429321
2011-04-24 6:30,-84.587133,58.429849
2011-04-24 7:00,-84.588514,58.430359
2011-04-24 7:30,-84.589559,58.430965
2011-04-24 8:00,-84.590142,58.43152
2011-04-24 8:30,-84.590223,58.432123
2011-04-24 9:00,-84.589849,58.432887
2011-04-24 9:30,-84.582721,58.433946
2011-04-24 10:00,-84.552549,58.438931
2011-04-24 10:30,-84.529398,58.439839
2011-04-24 11:00,-84.498669,58.446447
2011-04-24 11:30,-84.474758,58.445599
2011-04-24 12:00,-84.448009,58.454271
2011-04-24 12:30,-84.425916,58.466785
2011-04-24 13:00,-84.405052,58.474365
2011-04-24 13:30,-84.400807,58.476816
2011-04-24 14:00,-84.39622,58.4793
2011-04-24 14:30,-84.391436,58.481546
2011-04-24 15:00,-84.386592,58.483556
2011-04-24 15:30,-84.381759,58.485253
2011-04-24 16:00,-84.376769,58.486376
2011-04-24 16:30,-84.372573,58.486954
2011-04-24 17:00,-84.36897,58.487206
2011-04-24 17:30,-84.365656,58.486916
2011-04-24 18:00,-84.362893,58.486148
2011-04-24 18:30,-84.360865,58.485388
2011-04-24 19:00,-84.359083,58.484598
2011-04-24 19:30,-84.35756,58.483762
2011-04-24 20:00,-84.355964,58.482772
2011-04-24 20:30,-84.354335,58.481463
2011-04-24 21:00,-84.35295,58.480434
2011-04-24 21:30,-84.351509,58.479104
2011-04-24 22:00,-84.350531,58.48731
2011-04-24 22:30,-84.338674,58.499215
2011-04-24 23:00,-84.323843,58.507169
2011-04-24 23:30,-84.304918,58.515014
2011-04-25 0:00,-84.286262,58.523512
2011-04-25 0:30,-84.27827,58.53833
2011-04-25 1:00,-84.276827,58.537571
2011-04-25 1:30,-84.275479,58.536972
2011-04-25 2:00,-84.274128,58.536679
2011-04-25 2:30,-84.272741,58.536405
2011-04-25 3:00,-84.261213,58.547958
2011-04-25 3:30,-84.248409,58.564801
2011-04-25 4:00,-84.244195,58.580916
2011-04-25 4:30,-84.228602,58.596389
2011-04-25 5:00,-84.217752,58.613109
2011-04-25 5:30,-84.218183,58.629051
2011-04-25 6:00,-84.219863,58.644331
2011-04-25 6:30,-84.222748,58.648226
2011-04-25 7:00,-84.215977,58.664413
2011-04-25 7:30,-84.217984,58.68135
2011-04-25 8:00,-84.22044,58.693545
2011-04-25 8:30,-84.223328,58.702779
2011-04-25 9:00,-84.218416,58.717808
2011-04-25 9:30,-84.21977,58.729462
2011-04-25 10:00,-84.209244,58.734722
2011-04-25 10:30,-84.204294,58.733644
2011-04-25 11:00,-84.19953,58.732273
2011-04-25 11:30,-84.195214,58.73049
2011-04-25 12:00,-84.191069,58.728457
2011-04-25 12:30,-84.156954,58.734052
2011-04-25 13:00,-84.133264,58.742525
2011-04-25 13:30,-84.115098,58.750824
2011-04-25 14:00,-84.110856,58.748219
2011-04-25 14:30,-84.106524,58.745287
2011-04-25 15:00,-84.102065,58.742237
2011-04-25 15:30,-84.097531,58.739006
2011-04-25 16:00,-84.092998,58.735793
2011-04-25 16:30,-84.088335,58.732352
2011-04-25 17:00,-84.083636,58.728861
2011-04-25 17:30,-84.079057,58.725464
2011-04-25 18:00,-84.074584,58.722199
2011-04-25 18:30,-84.070211,58.719138
2011-04-25 19:00,-84.065619,58.716256
2011-04-25 19:30,-84.061046,58.713521
2011-04-25 20:00,-84.05657,58.711
2011-04-25 20:30,-84.051942,58.708425
2011-04-25 21:00,-84.047131,58.70586
2011-04-25 21:30,-84.04222,58.703513
2011-04-25 22:00,-84.037372,58.701314
2011-04-25 22:30,-84.029616,58.698375
2011-04-25 23:00,-84.024938,58.696648
2011-04-25 23:30,-84.02068,58.695258
2011-04-26 0:00,-84.01686,58.6942
2011-04-26 0:30,-84.013433,58.693435
2011-04-26 1:00,-84.006182,58.693032
2011-04-26 1:30,-83.990968,58.707333
2011-04-26 2:00,-83.972793,58.72269
2011-04-26 2:30,-83.97556,58.724392
2011-04-26 3:00,-83.974259,58.724639
2011-04-26 3:30,-83.973441,58.725045
2011-04-26 4:00,-83.979172,58.735609
2011-04-26 4:30,-83.989286,58.751664
2011-04-26 5:00,-83.989316,58.752276
2011-04-26 5:30,-83.997003,58.768929
2011-04-26 6:00,-84.012662,58.782768
2011-04-26 6:30,-84.014652,58.800928
2011-04-26 7:00,-84.020535,58.807108
2011-04-26 7:30,-84.020689,58.807428
2011-04-26 8:00,-84.020765,58.807591
2011-04-26 8:30,-84.030204,58.81787
2011-04-26 9:00,-84.033534,58.836058
2011-04-26 9:30,-84.039366,58.851288
2011-04-26 10:00,-84.049978,58.86187
2011-04-26 10:30,-84.055635,58.860812
2011-04-26 11:00,-84.056253,58.862509
2011-04-26 11:30,-84.062575,58.870494
2011-04-26 12:00,-84.057767,58.882644
2011-04-26 12:30,-84.054944,58.898094
2011-04-26 13:00,-84.053796,58.913264
2011-04-26 13:30,-84.04913,58.924854
2011-04-26 14:00,-84.04251,58.928294
2011-04-26 14:30,-84.04245,58.928341
2011-04-26 15:00,-84.042431,58.928541
2011-04-26 15:30,-84.042043,58.92898
2011-04-26 16:00,-84.041738,58.929704
2011-04-26 16:30,-84.04149,58.93068
2011-04-26 17:00,-84.041119,58.93174
2011-04-26 17:30,-84.040605,58.932818
2011-04-26 18:00,-84.039928,58.933873
2011-04-26 18:30,-84.039359,58.934899
2011-04-26 19:00,-84.038961,58.935978
2011-04-26 19:30,-84.038698,58.936947
2011-04-26 20:00,-84.038605,58.937821
2011-04-26 20:30,-84.038569,58.938651
2011-04-26 21:00,-84.038877,58.939383
2011-04-26 21:30,-84.02751,58.936308
2011-04-26 22:00,-84.027968,58.937038
2011-04-26 22:30,-84.028471,58.937783
2011-04-26 23:00,-84.029059,58.93852
2011-04-26 23:30,-84.029635,58.939298
2011-04-27 0:00,-84.03024,58.940051
2011-04-27 0:30,-84.030965,58.940757
2011-04-27 1:00,-84.031695,58.941378
2011-04-27 1:30,-84.03237,58.941982
2011-04-27 2:00,-84.032841,58.942519
2011-04-27 2:30,-84.032922,58.943212
2011-04-27 3:00,-84.033101,58.943954
2011-04-27 3:30,-84.033491,58.944862
2011-04-27 4:00,-84.034183,58.945936
2011-04-27 4:30,-84.034963,58.947157
2011-04-27 5:00,-84.016425,58.956152
2011-04-27 5:30,-84.008154,58.960789
2011-04-27 6:00,-84.009057,58.962254
2011-04-27 6:30,-84.010377,58.963767
2011-04-27 7:00,-84.002761,58.968698
2011-04-27 7:30,-83.975259,58.978595
2011-04-27 8:00,-83.954903,58.992257
2011-04-27 8:30,-83.929263,58.991864
2011-04-27 9:00,-83.929618,58.992711
2011-04-27 9:30,-83.9313,58.994065
2011-04-27 10:00,-83.932969,58.995309
2011-04-27 10:30,-83.934715,58.996532
2011-04-27 11:00,-83.9067,58.997093
2011-04-27 11:30,-83.87785,59.000122
2011-04-27 12:00,-83.86057,59.004622
2011-04-27 12:30,-83.836652,59.010764
2011-04-27 13:00,-83.810668,59.023704
2011-04-27 13:30,-83.782552,59.031985
2011-04-27 14:00,-83.772222,59.038049
2011-04-27 14:30,-83.773727,59.040715
2011-04-27 15:00,-83.775457,59.042355
2011-04-27 15:30,-83.776427,59.044565
2011-04-27 16:00,-83.763055,59.047695
2011-04-27 16:30,-83.737816,59.053907
2011-04-27 17:00,-83.710877,59.063518
2011-04-27 17:30,-83.696518,59.073789
2011-04-27 18:00,-83.677163,59.080158
2011-04-27 18:30,-83.676411,59.082997
2011-04-27 19:00,-83.675103,59.085809
2011-04-27 19:30,-83.659731,59.090602
2011-04-27 20:00,-83.627291,59.093681
2011-04-27 20:30,-83.602543,59.089687
2011-04-27 21:00,-83.582742,59.084297
2011-04-27 21:30,-83.57876,59.081479
2011-04-27 22:00,-83.577535,59.08265
2011-04-27 22:30,-83.568699,59.076291
2011-04-27 23:00,-83.550195,59.071659
2011-04-27 23:30,-83.545583,59.059058
2011-04-28 0:00,-83.515781,59.060608
2011-04-28 0:30,-83.486889,59.057632
2011-04-28 1:00,-83.487379,59.057713
2011-04-28 1:30,-83.487896,59.05779
2011-04-28 2:00,-83.488459,59.057804
2011-04-28 2:30,-83.489115,59.057796
2011-04-28 3:00,-83.489266,59.057825
2011-04-28 3:30,-83.489849,59.057841
2011-04-28 4:00,-83.490403,59.057854
2011-04-28 4:30,-83.490907,59.057952
2011-04-28 5:00,-83.491317,59.058115
2011-04-28 5:30,-83.491644,59.058339
2011-04-28 6:00,-83.491749,59.058533
2011-04-28 6:30,-83.491647,59.05896
2011-04-28 7:00,-83.491708,59.059352
2011-04-28 7:30,-83.491544,59.059571
2011-04-28 8:00,-83.491506,59.059772
2011-04-28 8:30,-83.491513,59.059807
2011-04-28 9:00,-83.473784,59.065757
2011-04-28 9:30,-83.451208,59.074483
2011-04-28 10:00,-83.447664,59.08298
2011-04-28 10:30,-83.444535,59.084402
2011-04-28 11:00,-83.438888,59.083994
2011-04-28 11:30,-83.420341,59.093783
2011-04-28 12:00,-83.404891,59.098344
2011-04-28 12:30,-83.389341,59.101018
2011-04-28 13:00,-83.356414,59.101349
2011-04-28 13:30,-83.324563,59.098826
2011-04-28 14:00,-83.296465,59.094946
2011-04-28 14:30,-83.273108,59.094462
2011-04-28 15:00,-83.254381,59.088348
2011-04-28 15:30,-83.256971,59.088079
2011-04-28 16:00,-83.258426,59.087144
2011-04-28 16:30,-83.259899,59.086469
2011-04-28 17:00,-83.257801,59.087609
2011-04-28 17:30,-83.235528,59.08761
2011-04-28 18:00,-83.212101,59.082451
2011-04-28 18:30,-83.19403,59.071471
2011-04-28 19:00,-83.171888,59.060404
2011-04-28 19:30,-83.14803,59.054016
2011-04-28 20:00,-83.126912,59.050726
2011-04-28 20:30,-83.110821,59.04295
2011-04-28 21:00,-83.110554,59.043689
2011-04-28 21:30,-83.111426,59.045327
2011-04-28 22:00,-83.104762,59.049221
2011-04-28 22:30,-83.104633,59.049665
2011-04-28 23:00,-83.104797,59.049941
2011-04-28 23:30,-83.104957,59.05019
2011-04-29 0:00,-83.105502,59.050249
2011-04-29 0:30,-83.105916,59.050229
2011-04-29 1:00,-83.106645,59.050059
2011-04-29 1:30,-83.114136,59.039256
2011-04-29 2:00,-83.122761,59.035434
2011-04-29 2:30,-83.123524,59.03146
2011-04-29 3:00,-83.122256,59.026283
2011-04-29 3:30,-83.123256,59.026211
2011-04-29 4:00,-83.124091,59.026373
2011-04-29 4:30,-83.124925,59.026942
2011-04-29 5:00,-83.125569,59.027464
2011-04-29 5:30,-83.126202,59.028375
2011-04-29 6:00,-83.126745,59.029646
2011-04-29 6:30,-83.127305,59.031221
2011-04-29 7:00,-83.127655,59.033082
2011-04-29 7:30,-83.127703,59.03483
2011-04-29 8:00,-83.127619,59.036711
2011-04-29 8:30,-83.126981,59.038696
2011-04-29 9:00,-83.127775,59.040587
2011-04-29 9:30,-83.127771,59.042419
2011-04-29 10:00,-83.12412,59.044913
2011-04-29 10:30,-83.107833,59.047144
2011-04-29 11:00,-83.110366,59.03426
2011-04-29 11:30,-83.107302,59.034104
2011-04-29 12:00,-83.087069,59.040596
2011-04-29 12:30,-83.071681,59.050173
2011-04-29 13:00,-83.071483,59.050495
2011-04-29 13:30,-83.071489,59.05067
2011-04-29 14:00,-83.071583,59.050806
2011-04-29 14:30,-83.0716,59.050983
2011-04-29 15:00,-83.071764,59.051137
2011-04-29 15:30,-83.072025,59.051294
2011-04-29 16:00,-83.072174,59.051368
2011-04-29 16:30,-83.072313,59.051536
2011-04-29 17:00,-83.072226,59.051688
2011-04-29 17:30,-83.071852,59.051802
2011-04-29 18:00,-83.071129,59.051773
2011-04-29 18:30,-83.070084,59.051557
2011-04-29 19:00,-83.068826,59.051064
2011-04-29 19:30,-83.067443,59.050275
2011-04-29 20:00,-83.066028,59.049107
2011-04-29 20:30,-83.064657,59.047644
2011-04-29 21:00,-83.081288,59.047952
2011-04-29 21:30,-83.098445,59.051783
2011-04-29 22:00,-83.104254,59.062904
2011-04-29 22:30,-83.110029,59.056392
2011-04-29 23:00,-83.116499,59.050253
2011-04-29 23:30,-83.118043,59.042662
2011-04-30 0:00,-83.118569,59.040536
2011-04-30 0:30,-83.118977,59.033261
2011-04-30 1:00,-83.123699,59.028843
2011-04-30 1:30,-83.12522,59.026709
2011-04-30 2:00,-83.123859,59.02248
2011-04-30 2:30,-83.139369,59.015654
2011-04-30 3:00,-83.160893,59.010547
2011-04-30 3:30,-83.182172,59.00116
2011-04-30 4:00,-83.183132,59.008896
2011-04-30 4:30,-83.199808,59.011833
2011-04-30 5:00,-83.18525,59.019643
2011-04-30 5:30,-83.185743,59.018247
2011-04-30 6:00,-83.18765,59.016574
2011-04-30 6:30,-83.189369,59.014936
2011-04-30 7:00,-83.190626,59.013496
2011-04-30 7:30,-83.191664,59.012103
2011-04-30 8:00,-83.192551,59.010788
2011-04-30 8:30,-83.188662,59.009948
2011-04-30 9:00,-83.184069,59.009868
2011-04-30 9:30,-83.168172,59.012448
2011-04-30 10:00,-83.145473,59.017156
2011-04-30 10:30,-83.141131,59.008093
2011-04-30 11:00,-83.149321,59.002394
2011-04-30 11:30,-83.158155,58.999033
2011-04-30 12:00,-83.157473,58.996334
2011-04-30 12:30,-83.152022,58.99363
2011-04-30 13:00,-83.145072,58.991899
2011-04-30 13:30,-83.146476,58.990362
2011-04-30 14:00,-83.147708,58.988849
2011-04-30 14:30,-83.148672,58.987217
2011-04-30 15:00,-83.149399,58.985683
2011-04-30 15:30,-83.150283,58.983885
2011-04-30 16:00,-83.151128,58.982112
2011-04-30 16:30,-83.152242,58.980392
2011-04-30 17:00,-83.153377,58.978667
2011-04-30 17:30,-83.154451,58.977141
2011-04-30 18:00,-83.15558,58.975659
2011-04-30 18:30,-83.156622,58.974264
2011-04-30 19:00,-83.157528,58.972984
2011-04-30 19:30,-83.158349,58.971892
2011-04-30 20:00,-83.158853,58.970945
2011-04-30 20:30,-83.142018,58.968477
2011-04-30 21:00,-83.135076,58.967674
2011-04-30 21:30,-83.109263,58.963063
2011-04-30 22:00,-83.101019,58.967057
2011-04-30 22:30,-83.088368,58.968249
2011-04-30 23:00,-83.058056,58.96889
2011-04-30 23:30,-83.042545,58.974694
2011-05-01 0:00,-83.013747,58.97648
2011-05-01 0:30,-82.979767,58.972199
2011-05-01 1:00,-82.947122,58.963489
2011-05-01 1:30,-82.920933,58.956162
2011-05-01 2:00,-82.921345,58.955481
2011-05-01 2:30,-82.922638,58.955227
2011-05-01 3:00,-82.923997,58.955068
2011-05-01 3:30,-82.907454,58.950812
2011-05-01 4:00,-82.887422,58.946746
2011-05-01 4:30,-82.88753,58.947723
2011-05-01 5:00,-82.877903,58.940778
2011-05-01 5:30,-82.851093,58.93854
2011-05-01 6:00,-82.851926,58.938914
2011-05-01 6:30,-82.846055,58.936412
2011-05-01 7:00,-82.836002,58.935383
2011-05-01 7:30,-82.809519,58.928776
2011-05-01 8:00,-82.787146,58.918089
2011-05-01 8:30,-82.768048,58.90621
2011-05-01 9:00,-82.755186,58.900761
2011-05-01 9:30,-82.741422,58.894081
2011-05-01 10:00,-82.729054,58.883938
2011-05-01 10:30,-82.712864,58.888203
